date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,SOLUSDT_PERP,XRPUSDT_PERP
2023-09-16,-2854.57958819124,330.01699316370525,-2964.4105384815693,-2008.2985546680193,-1842.694325495474
2023-09-17,-2644.816190794377,519.8926617948058,-3019.578969544846,-1971.6183619480278,-1842.694325495474
2023-09-18,-2532.398265463312,851.7224638120856,-2996.136304489741,-1689.1716952816919,-1930.5712709531765
2023-09-19,-2426.2536564641173,1441.8196602616654,-2479.911401285235,-1623.4358373984373,-2028.5794445905499
2023-09-20,-2254.184581860558,1779.7109659465536,-2800.4241702791305,-1273.3003028652506,-1892.3799790485123
2023-09-21,-2159.269486810696,1629.253462651369,-3184.6702920090893,-1216.1570933629887,-1810.649665165863
2023-09-22,-2069.6751076731,1557.1480607440258,-3284.9197975250813,-1264.0764432897654,-1824.1805907680355
2023-09-23,-2089.4197387025174,1234.6604118869536,-3442.66059578857,-1378.7774286017952,-1854.4818250201708
2023-09-24,-2194.7837910059634,816.2122794623183,-3586.685442351625,-1478.9289063572887,-1923.3895808228112
2023-09-25,-2363.289015311654,144.90512534271534,-3831.489205024362,-1554.7042175853026,-2105.612436735974
2023-09-26,-2285.6166456992155,241.73416356926555,-3853.948667749799,-1554.7042175853026,-2062.323545043345
2023-09-27,-2197.4062423984524,-539.6401042314383,-3786.050122436515,-1589.8969399340403,-1887.0065909995592
2023-09-28,-2050.6304325728106,741.2445725194532,-3779.9183061477274,-1366.8083219934506,-2061.3983667665675
2023-09-29,-1964.3840685881648,1619.3722586235576,-3217.8833020872357,-1102.0539331199068,-2096.3064375811423
