date,AAVEUSDT_PERP,ADAUSDT_PERP,ALGOUSDT_PERP,ATOMUSDT_PERP,AVAXUSDT_PERP,AXSUSDT_PERP,BCHUSDT_PERP,BNBUSDT_PERP,BTCUSDT_PERP,DOGEUSDT_PERP,DOTUSDT_PERP,EOSUSDT_PERP,ETCUSDT_PERP,ETHUSDT_PERP,FILUSDT_PERP,FTMUSDT_PERP,ICPUSDT_PERP,LINKUSDT_PERP,LTCUSDT_PERP,MANAUSDT_PERP,MATICUSDT_PERP,NEOUSDT_PERP,SANDUSDT_PERP,SOLUSDT_PERP,THETAUSDT_PERP,TRXUSDT_PERP,UNIUSDT_PERP,VETUSDT_PERP,XLMUSDT_PERP,XRPUSDT_PERP
2023-07-03,232.63664856953966,-631.2100844040878,0.0,-314.72421592079934,-416.7191716401188,-187.48199911532168,597.5331911391918,-1134.8211774016545,1113.221634041297,-329.3316889292733,55.76561112815686,-354.8534312934712,290.87378462115214,386.4988902152482,-99.57826254716645,-218.28011321520205,-1.5095772623080598e-07,112.76443227834956,269.8117037746858,-354.337787133007,-705.4909503940088,0.0,-235.12497002642723,-69.54229737189965,-5.675000613377423e-07,513.888914739244,305.8697871305697,-4.170504394196394e-07,842.0474889597896,-227.59176374796542
2023-07-04,325.27927478737683,-646.6641918451872,0.0,-282.2537296789684,-422.64606475113334,-167.67263200483205,546.3352864199824,-1112.8646277833925,1103.585981891936,-267.52278409802346,77.52528016175526,-343.03255287722106,283.96472835922634,414.5216301372734,-36.92548028474064,-198.6957484727003,-1.5095772623080598e-07,165.5297032374598,284.44026785415946,-350.5938199384922,-676.6388231219098,0.0,-232.5490579882053,-39.548502050339906,-5.675000613377423e-07,571.7782716291298,351.8604857372762,-4.170504394196394e-07,878.6919838578873,-218.87909076661975
2023-07-05,351.4368553020285,-642.0556792289254,0.0,-332.33354054657826,-407.3477748252274,-146.55058639127918,560.2654954756498,-1112.8646277833925,1086.0513067347517,-243.08272999300462,47.65263896512248,-348.71943933994737,296.122203842782,394.80763902853937,16.547612924469462,-206.02500739619467,-1.5095772623080598e-07,145.05070004052388,292.09929086678085,-361.1095614148372,-654.365554914683,0.0,-241.5483515148303,-18.32315238913178,-5.675000613377423e-07,648.1466465697516,355.69711350358864,-4.170504394196394e-07,828.3560336485987,-263.8641937178244
2023-07-06,311.3883927958284,-685.7964190435978,0.0,-361.34847473028196,-426.9383365953687,-89.02237964504178,607.7624631196518,-1147.385091663449,1003.3744860362452,-249.8866909013347,13.517597799017508,-367.76048568196506,290.9992213574443,272.4861438029376,24.289746343481987,-218.35408886984396,-1.5095772623080598e-07,107.24209770098547,238.80663490449624,-407.02067619250107,-696.5941156968321,0.0,-256.5620738806771,26.455810047061295,-5.675000613377423e-07,799.0876300759152,339.241622963326,-4.170504394196394e-07,677.0125222303963,-381.666797645403
2023-07-07,338.878388280707,-652.361463501686,0.0,-301.2859361275943,-381.2399341773486,-66.04042605807801,607.7624631196518,-1048.8838448841482,1038.8667328917422,-250.74429755630618,51.029932223666066,-352.79078175631713,286.9582000842451,259.33688929323364,46.24731197493594,-206.88757672402264,-1.5095772623080598e-07,90.98838154496462,240.49932085823522,-404.48066702492935,-659.8842436153252,0.0,-258.3584759077116,120.95152265258571,-5.675000613377423e-07,944.397164345208,359.2926373463541,-4.170504394196394e-07,617.4170549747485,-414.02469318622536
2023-07-08,341.85609880221597,-576.7409895219707,0.0,-300.0689784967605,-283.82781633846474,-91.94931793737987,581.6225167758955,-1031.165920221738,1052.454127277239,-222.64204679346952,43.246508350913636,-356.9436928154068,268.118178580432,261.35959145119256,41.28288021948741,-216.97477313645993,-1.5095772623080598e-07,94.82008967631232,232.5255660860068,-408.17155592575403,-647.0601567215797,0.0,-265.73506960424754,213.22834005239596,-5.675000613377423e-07,1131.218630938829,316.5431000984771,-4.170504394196394e-07,594.1146416897224,-426.32941223127295
2023-07-09,341.85609880221597,-565.0581080546713,0.0,-241.53253727283777,-257.3836831122888,-84.35080845737373,590.7140786292455,-1081.8932926593368,1063.7847570423025,-230.39320931229153,30.792064636164685,-382.49890981188605,245.14528523102194,262.96602745869427,49.88150964247676,-278.26036814154617,-1.5095772623080598e-07,72.93315886411636,217.79461475855337,-434.7008394953876,-640.1750191822478,0.0,-274.04104468920616,267.38491188759406,-5.675000613377423e-07,886.7946789136848,358.0997603437611,-4.170504394196394e-07,626.7986039057133,-514.1098717143826
2023-07-10,317.67127974606063,-547.8423415101274,0.0,-263.1234868657336,-235.90416681080356,-97.87732726549456,628.4169614534707,-924.3857961631952,1145.8801861621318,-248.98273393312843,58.867392770399874,-389.3192035326304,249.75065840378255,273.4590704996637,51.48394995104338,-302.98866501028397,-1.5095772623080598e-07,60.464499327282915,224.68779436680734,-416.932874849996,-520.6532931559003,0.0,-266.1752449942636,313.5110810350658,-5.675000613377423e-07,997.1583552247698,347.7069389817289,-4.170504394196394e-07,636.8926627715082,-479.8640349521685
2023-07-11,341.1306402609158,-553.3763618721678,0.0,-317.0476292783845,-224.3781200071856,-93.99836409415204,642.4780644632425,-712.4316734704691,1190.5098308696838,-295.31393834269693,39.55706095970267,-399.3998747360404,231.86917557834278,266.93889548141476,40.74771976483137,-355.0457169334238,-1.5095772623080598e-07,52.740407794929325,227.84640536621745,-411.91571112533495,-455.13221280544883,0.0,-275.74848257633414,398.0275454041336,-5.675000613377423e-07,1082.5647060534914,324.9896318455425,-4.170504394196394e-07,579.319536126238,-487.492294527338
2023-07-12,383.9231166453166,-550.3654112346056,0.0,-376.2521735982556,-236.28566536783535,-126.6448810947528,673.7264082296941,-545.2672801621616,1162.1805013674832,-332.5504504957281,-5.173118414890361,-410.738737202544,215.31252983099074,225.85635752836373,21.397790895795755,-401.86089182945864,-1.5095772623080598e-07,66.63648619169996,227.84640536621745,-394.17524985596367,-401.44764265785534,0.0,-268.70038213387966,447.59787072453406,-5.675000613377423e-07,1219.0339861788689,299.93959866434653,-4.170504394196394e-07,478.89923402878065,-528.7608406553982
2023-07-13,642.6964501350665,-78.67376507338014,0.0,-284.0567703227381,-134.54242192456513,-52.50861821809778,915.7456155343374,-215.59001794801725,1607.4213100104475,-193.96924447511154,177.2554870421753,-345.5190651209611,369.2260195335149,425.606046776473,120.76495668342815,-320.19758152478823,-1.5095772623080598e-07,248.86112885632966,392.56189101888936,-283.3683317632361,-110.00561547669832,0.0,-195.22677359704483,438.3426119277631,-5.675000613377423e-07,1658.621923704814,513.3701310584613,-4.170504394196394e-07,166.6609232460616,109.20729866707404
2023-07-14,865.9656283143136,-48.0776615063034,0.0,-320.77191090364397,3.979039320256561e-13,-72.66269453655316,994.7614101584411,-195.2672194602968,1247.4771597235497,-165.6016932597605,233.96901892338616,-319.8390675173925,321.6532106474698,411.855204477236,122.34726083895002,-310.92895820942806,-1.5095772623080598e-07,377.12103106391965,326.7766105045274,-230.64968957561462,-35.68248460518937,0.0,-168.3670757657656,629.550550508803,-5.675000613377423e-07,1601.9362672787863,711.3173764336457,-4.170504394196394e-07,166.6609232460616,120.57054933337528
2023-07-15,840.3284035856182,-32.21471942699007,0.0,-327.38029579323864,154.37573489289463,-94.6021019636679,913.7210690360007,59.846469560069124,1260.1047311935756,24.27851650311723,249.39237506529415,-275.5503899060875,324.9777340207933,429.0922575854829,120.49226435218209,-332.2298513585238,-1.5095772623080598e-07,441.38505472833754,292.6457468732077,-184.57211477235313,15.823083162569397,0.0,-146.50546006352099,757.532355211617,-5.675000613377423e-07,1646.9376510212744,756.111227406607,-4.170504394196394e-07,160.11207121446154,159.78832091826456
2023-07-16,807.4399536130259,15.352791890295954,0.0,-402.51116259684585,167.04658578528185,-135.3302776067129,913.7210690360007,128.94677501918676,1223.103862662696,50.045164864068106,203.1274244422197,-268.5110885555906,266.6418557612496,447.8999761636775,100.69673648125155,-367.656173084419,-1.5095772623080598e-07,403.2551413318631,237.1231431338942,-178.83458861356672,38.874749464717446,0.0,-147.92334183109526,805.4021408418163,-5.675000613377423e-07,1503.330115206135,766.3792337480793,-4.170504394196394e-07,201.9813904866663,218.33280772116504
2023-07-17,732.818365469159,37.40316013356524,0.0,-460.3711713704559,212.2455139004785,-108.04458677138993,860.2322568699149,123.15026491564348,1131.3665567535768,104.83092226350456,181.79106785043322,-229.70515340853564,282.06061991367847,445.7034784022282,82.70806599104209,-395.9092280885192,-1.5095772623080598e-07,477.4415716371319,197.002638477061,-145.16974509930986,82.18027423062196,0.0,-132.39783261450705,778.1733508390461,-5.675000613377423e-07,1426.8441996063198,887.5683314064106,-4.170504394196394e-07,239.23087172737092,245.6507718971699
2023-07-18,639.6436504479457,2.6843611118603974,0.0,-573.7053794211334,148.3306597154859,-101.98640556535005,936.8976274541506,48.55969511877284,1077.6090971986237,84.93403130313371,100.8040260373363,-241.68370000123423,247.63726151835198,420.2940367994869,57.390502068771085,-458.3836015486356,-1.5095772623080598e-07,477.4415716371319,154.07532800507187,-168.95121083199842,30.434034677726444,0.0,-145.33659856376755,756.0744364236189,-5.675000613377423e-07,1495.1180318438512,1019.3817656543333,-4.170504394196394e-07,280.95262237547473,332.15965485460555
2023-07-19,564.1123225617882,1.8087546957534422,0.0,-647.3589372534943,136.47302594504674,-75.10989926868672,884.295863947818,-244.55650439274706,962.7429202740572,124.23579647810638,14.539802070328236,-240.5966407063139,214.85930275249842,345.6877428689744,26.932554774954784,-501.13914720804434,-1.5095772623080598e-07,482.80980994640106,110.62348607576695,-188.73700645922008,6.146194664324867e-13,0.0,-149.30953406639398,786.7010939077609,-5.675000613377423e-07,1489.4019494516358,1032.4641665259157,-4.170504394196394e-07,369.8581343325891,405.6456036676599
2023-07-20,519.2614926433237,-7.443057275249884,0.0,-630.8717124707523,105.90733105185973,-53.20363850287904,787.5607214001056,-435.51474446012185,861.5287789691059,180.17139437397063,47.31775838767662,-223.02903243668885,172.89489371866193,311.00948212651207,47.73094119108704,-521.8324407485659,-1.5095772623080598e-07,371.57649048696294,93.8059296411524,-197.36578126334916,3.7728024930303534,0.0,-151.3000876726517,713.99337984119,-5.675000613377423e-07,1531.011966908367,1104.8350234050852,-4.170504394196394e-07,507.95607767898866,419.10504050084387
2023-07-21,493.7856060904325,-24.79764186015995,0.0,-567.7568634051925,109.77473413175095,-30.081614213273824,674.314392071154,-572.8390892089044,818.2822268897573,324.0969543351361,142.28153207476544,-165.27151133082393,175.73014513292304,298.121138850498,70.67620188551447,-517.597170724028,-1.5095772623080598e-07,408.0123303852947,85.79005660926558,-195.33301888518886,12.285725446338025,0.0,-127.19950995026488,684.5268669501074,-5.675000613377423e-07,1419.925891912318,1180.3230408064346,-4.170504394196394e-07,497.3757717704786,403.8209647558538
2023-07-22,425.45123218571473,-45.42121298060749,0.0,-580.8952259298958,58.102135981312024,-3.077808093515632,564.1973260333767,-717.9561813932353,843.2281164982742,298.8784572975754,192.41578010532567,-148.57211363672468,130.4110376341003,265.92833617889266,89.40493593286737,-558.9643126954188,-1.5095772623080598e-07,435.87882530143736,66.0368546727124,-219.81663088028756,-2.174809464302351,0.0,-133.2500109924644,605.9187701365474,-5.675000613377423e-07,1582.810609830689,1105.0700687625128,-4.170504394196394e-07,537.6754822760881,388.4637247783407
2023-07-23,394.2394130304699,-44.95867421786605,0.0,-547.5495867020504,18.47467543443603,14.759975277051879,531.4622429671676,-783.1696121278158,775.5184012230657,338.37785804102856,255.08649300415405,-118.12030005544025,105.01319194015788,258.95129182251696,127.29545578787884,-563.7785744373617,-1.5095772623080598e-07,457.1434524322864,51.42873852942245,-203.61867654836388,5.815292692329142,0.0,-98.41962586773624,577.1264558533193,-5.675000613377423e-07,1637.4389293557888,1181.53001845279,-4.170504394196394e-07,526.9960290990138,383.72703478889196
2023-07-24,364.6938752609664,-77.31924572332119,0.0,-589.7159961822689,-88.19477813925914,-5.787265215386952,522.1921102370511,-953.0784472844098,525.13934894751,519.0499318926452,263.66305460719184,-170.45149339995197,51.39834500954002,183.2105727458095,163.18307407478966,-633.63506829057,-1.5095772623080598e-07,474.8976607225355,12.910735649967464,-255.1024570774983,-41.243644538611484,0.0,-111.22951751972043,491.98634444910397,-5.675000613377423e-07,1626.6055041282239,947.0393653006041,-4.170504394196394e-07,539.8496726863812,388.42249057211035
2023-07-25,317.5570837614183,-104.41739738986274,0.0,-639.4452971505305,-111.45590777117397,-26.286781011832467,496.2859292587241,-1062.046199440085,390.7731689006788,657.3863145985314,263.66305460719184,-200.7486305464002,21.110327740910027,99.69781490200761,136.6967938481895,-653.6663653134077,-1.5095772623080598e-07,453.4453567459391,11.399387659652609,-246.53409074681494,-85.37278523843452,0.0,-92.43256201030691,459.2787957530536,-5.675000613377423e-07,1635.5419439945485,922.7144668349564,-4.170504394196394e-07,518.0338814685385,394.6037419943962
2023-07-26,307.6649313142657,-117.91563076483263,0.0,-655.6295853856383,-139.89232666621388,-36.210531783026624,496.2859292587241,-1103.963949293695,288.4191636052378,632.3592421659305,308.2247338736736,-232.4609139899311,-7.759991186391449,57.7833953481465,109.33889018878546,-657.8209777849122,-1.5095772623080598e-07,485.64343047043917,1.7439675073468663,-255.55388118375487,-92.29582574242245,0.0,-87.93902073099056,435.2597317110794,-5.675000613377423e-07,1658.2810942240021,901.3386455146135,-4.170504394196394e-07,538.9310196210972,390.62632687482994
2023-07-27,300.7970673784414,-121.30453198763759,0.0,-663.1751998917568,-142.77594950934974,-59.71129620500291,505.80096354773497,-1043.52472646563,246.72565362342573,662.844247622022,311.06594225387624,-257.05817183890855,-2.228213613815319,12.237082710733532,105.19964444670443,-636.7041262216283,-1.5095772623080598e-07,523.9689521095277,-3.2737556779871735,-271.80738253860443,-100.92396047317109,0.0,-94.8396519415781,429.49849643049924,-5.675000613377423e-07,1696.8087801134075,872.3666469198461,-4.170504394196394e-07,565.2564778604317,370.10307830765646
2023-07-28,312.628151825341,-122.6992752069737,0.0,-651.6204038661825,-182.327532742463,-86.82615737788505,434.84315473623906,-1013.0293421150603,187.63166802942803,710.2577148048599,187.54691775340302,-273.87383216341095,-5.303873574045964,10.661433200152839,87.7435177184736,-655.9790188597207,-1.5095772623080598e-07,508.85375925214856,-24.565955016125386,-255.04663149906034,-138.5983781418241,0.0,-114.7832463393192,416.9534999438396,-5.675000613377423e-07,1749.3158236384554,930.5065358695005,-4.170504394196394e-07,582.2543891691032,356.14978685194234
2023-07-29,360.208570730474,-116.60252482112415,0.0,-685.2829330087613,-198.7339968258621,-102.49125005758097,378.14817610463393,-995.7150678390656,143.7545961978389,822.1987342045993,110.85668219921858,-271.0181613810815,11.691992604164495,16.347408577265988,81.57148651678831,-673.6032183027146,-1.5095772623080598e-07,541.447548599182,7.105427357601002e-14,-268.38344749684495,-148.5137878512575,0.0,-120.94736459214778,436.0021048626721,-5.675000613377423e-07,1558.779216707939,1015.4200956357428,-4.170504394196394e-07,590.7785896509562,351.50304492812086
2023-07-30,291.8288836302661,-110.91904092293944,0.0,-762.8325259581917,-256.6419058956238,-13.736215967736385,418.779084806809,-1073.7155563548743,121.46495470675276,846.6804859769544,29.118071847818328,-297.4469435591201,44.99164742747654,1.0302869668521453e-12,49.98186887904896,-743.5729526739608,-1.5095772623080598e-07,522.8467833947401,14.441292321596135,-301.7236860599516,-213.57081643512487,0.0,-148.10244861018077,409.37143527229205,-5.675000613377423e-07,1037.3701690613175,1283.3071761097494,-4.170504394196394e-07,642.1273666058935,365.4286871957005
2023-07-31,108.39891574869864,-124.8783543277303,0.0,-832.1419212756598,-301.87631764668333,-23.121860299508157,481.8747295278017,-1083.2554407462057,84.21981416186634,924.552079643341,2.7885146762346658,-323.48406218321537,29.865736084294916,12.977503257581983,16.986818939972196,-797.5006772950226,-1.5095772623080598e-07,528.9210695257044,9.445934576687968,-298.98662537549956,-243.49539083080762,0.0,-176.20921464348734,379.84070048624756,-5.675000613377423e-07,703.8476721170084,1524.0800231144262,-4.170504394196394e-07,630.8587971847282,356.39182600235097
2023-08-01,85.40093460831275,-128.4175061696631,0.0,-798.3531362757589,-310.28416203054104,131.0698993844025,475.9705422156192,-1000.5787455051232,127.23906057964831,975.7135677767744,108.52394034084044,-333.1618728675563,64.35764537025233,6.376294532451122,-4.657049357257417,-752.5018105742978,-1.5095772623080598e-07,535.0447015670655,27.95799553774219,-86.21516689004616,-273.59747164149155,0.0,-155.94993780066963,370.85660160673115,-5.675000613377423e-07,572.4020295822382,1643.8473841294506,-4.170504394196394e-07,660.1093179689249,371.4132253597092
2023-08-02,60.70704638534682,-196.8740575284935,0.0,-1032.7175537301775,-444.6958413568581,68.49659780453595,344.87232506113844,-1167.9361311882367,4.093240002200389,869.1692253935513,-16.493770288634693,-462.1121155852268,16.188043237145564,-115.51732491638019,-41.16024733128418,-889.2961131407234,-1.5095772623080598e-07,554.5910066496428,-65.08854121569766,-30.171576306671653,-381.83368540665464,0.0,-210.52630501798924,377.4816577197216,-5.675000613377423e-07,359.2149357509234,1213.4654017290982,-4.170504394196394e-07,667.5725550564304,409.72470179985305
2023-08-03,-92.5999047075432,-241.1505552922137,0.0,-1071.5066713080541,-482.2605710244019,-18.85620626221079,288.8346923585875,-1125.807562172962,-101.95795931363584,750.6945782658674,-67.91835469841436,-521.2361376316611,-83.23748481625545,-214.1911803794077,-113.50487900254639,-910.6990106059939,-1.5095772623080598e-07,449.87056169199593,-183.2710184088608,-10.278552520864576,-459.899404386433,0.0,-226.48341684230763,311.30254253030347,-5.675000613377423e-07,219.79336802565678,1147.4521568036253,-4.170504394196394e-07,549.9920694238087,357.20116113954987
2023-08-04,-179.34010043948024,-221.3272856924941,0.0,-1068.0575672673015,-485.81611696843885,-12.690729245873454,371.5129759169347,-1077.5744383130477,-196.33889260428654,663.125696478255,-30.69329467397408,-529.5506224818258,-152.04018390885875,-279.4945568519032,-148.60641463990214,-952.5420762082044,-1.5095772623080598e-07,402.23708136262553,-275.40109438784975,-3.4391464353539316,-515.255792523796,0.0,-234.4339929461789,275.44645641209524,-5.675000613377423e-07,98.38281799693327,1071.7883126004883,-4.170504394196394e-07,476.27517065342,278.6291826105392
2023-08-05,-255.42404880765332,-270.36791270689565,0.0,-1134.6774466656686,-467.31590534246146,-88.90576499304031,211.8556129888412,-971.571574899074,-251.17631058674414,642.3277738414286,-96.78160553031515,-531.3375937422795,-226.20319460370322,-312.895348240354,-179.52546425436057,-945.1061540489753,-1.5095772623080598e-07,367.6144497697715,-365.30600720651034,-1.0930745062632736,-518.0241205693538,0.0,-227.41828161111778,223.50248297863808,-5.675000613377423e-07,101.60149672138368,994.4301862152595,-4.170504394196394e-07,396.9855595044138,218.5526293045883
2023-08-06,-286.08809365114007,-321.0499641395893,0.0,-1175.7271337960276,-475.8718417912041,-147.84740383371835,59.5262800651366,-912.0820527209672,-328.90480086789194,569.1203858893807,-161.54646184695252,-536.119082335036,-303.0541547392795,-338.35086597659625,-191.42664400071365,-956.7303943198475,-1.5095772623080598e-07,316.9629520661026,-441.74205737519037,-0.34054486008266815,-524.2654397857088,0.0,-269.8694553405532,212.03681879403624,-5.675000613377423e-07,72.52601961360583,853.602933920333,-4.170504394196394e-07,363.86723945901014,181.34097845812533
2023-08-07,-305.25968784955893,-340.6886712192135,0.0,-1114.658237958428,-485.95579248275055,-213.0606069978169,326.7593619303833,-805.4010208211427,-305.9898670906872,464.0485995715419,-270.19751210457554,-513.1377060352366,-356.739944822862,-351.79926961321706,-199.45346338851834,-892.1317952775363,-1.5095772623080598e-07,286.90099311591064,-478.20437216706426,-0.09637350987072354,-519.3827938353156,0.0,-277.9083680823136,177.41176067085928,-5.675000613377423e-07,165.5336034860821,694.8921540716918,-4.170504394196394e-07,324.9378401618019,129.45020341427147
2023-08-08,-318.5453674747803,-349.3210172838063,0.0,-1131.8564519825095,-485.95579248275055,-200.91600678873397,616.2815377778695,-747.0938671345604,-152.34334128835118,467.38068387419423,-146.6085110281375,-523.7082003799877,-372.3045985917783,-308.1603238992726,-207.19320646407436,-904.1407543100798,-1.5095772623080598e-07,308.45679379894426,-522.9334245691933,-0.02727851332791631,-521.8261544926627,0.0,-308.4153138642468,202.2951096339921,-5.675000613377423e-07,91.190224034984,684.0116264311022,-4.170504394196394e-07,305.3478021945785,125.32639785991591
2023-08-09,-293.8996517306059,-332.11086838104774,0.0,-1126.3224698150968,-482.5016020501921,-238.17418908031365,712.3628852233492,-701.0565072697549,-83.86777856149106,465.5976919201605,-240.43379401259858,-512.378230491077,-384.5466221418361,-257.71611191845614,-205.97428935666633,-890.4507401395241,-1.5095772623080598e-07,354.8641760397948,-508.6560794287455,-0.007416865944018372,-495.92815643438007,0.0,-316.1508781980055,237.08457339183371,-5.675000613377423e-07,-29.455064945835232,722.3944741301327,-4.170504394196394e-07,276.37449864129667,131.6912495231211
2023-08-10,-278.0993786028427,-332.11086838104774,0.0,-1119.2831663232491,-482.5016020501921,-241.7813802461009,531.3784095165054,-677.1677248523418,-75.03847203930182,478.5472362760883,-349.28566950721915,-507.037647806106,-416.7461521252064,-243.88948173201283,-204.17735482565735,-865.8309933092272,-1.5095772623080598e-07,368.3113532846128,-527.1647385758736,-0.0019408031200742184,-468.1716283935061,0.0,-316.1508781980055,266.72664805241953,-5.675000613377423e-07,-153.76732859849702,722.3944741301327,-4.170504394196394e-07,273.055859733021,103.76291134916325
2023-08-11,-294.7082564695987,-358.7712090825815,0.0,-1086.4678747843432,-466.8581162915347,-250.40717719495174,399.9779994590248,-593.7201787756085,-71.2305949279594,496.3432817843252,-412.1229558986397,-518.8306433286575,-438.136172241188,-189.74035679350396,-214.60201202239065,-862.3888232264153,-1.5095772623080598e-07,363.12729470065926,-544.34194282133,-0.000506777720581894,-463.8549757204699,0.0,-316.1508781980055,301.47709849937536,-5.675000613377423e-07,-243.9650397632853,759.6967188313823,-4.170504394196394e-07,269.6367080980466,83.33880590108642
2023-08-12,-310.9192189028217,-390.6809448989999,0.0,-1095.1645966646288,-473.20800091114006,-252.66662138057382,309.4351735965579,-534.3350071898498,-78.04739042850342,553.8200721184336,-419.91890612465926,-502.6492538796325,-449.2953027926523,-173.82943269362485,-216.9358874550629,-834.042573433495,-1.5095772623080598e-07,358.89490599177793,-574.394115590259,-0.00013214247092805704,-457.909273161442,0.0,-288.2537238238371,345.41437359806497,-5.675000613377423e-07,-285.99116076198203,806.0293822961564,-4.170504394196394e-07,226.10746900052095,62.057080866759506
2023-08-13,-340.11590246416625,-420.146945438107,0.0,-1142.914567404561,-414.21848088263425,-267.6054794011798,227.29607049549196,-506.6957753706167,-90.22325202053663,485.52885364666224,-472.1905956188393,-500.2281325565412,-493.63533146827285,-179.81382276659346,-226.94645685515025,-852.9390440499087,-1.5095772623080598e-07,342.6818642311818,-615.1476927618542,-3.4702667915684966e-05,-461.95617741179996,0.0,-279.90668872832794,326.2341509665201,-5.675000613377423e-07,-372.0819887340006,740.3773939887303,-4.170504394196394e-07,195.64819503256055,45.46710270488893
2023-08-14,-366.18177166560895,-434.69006077602774,0.0,-1112.6612272309574,-439.66161298376034,-267.6054794011798,135.43100256718174,-527.8770151303988,-95.57989296550163,458.0865295733024,-448.72727848243073,-494.47385922661425,-524.041452589216,-208.35638994439182,-238.85095925240694,-818.891099924981,-1.5095772623080598e-07,340.191563534318,-658.3157241283462,-9.035441372055485e-06,-459.4087214761921,0.0,-214.27221544713186,364.4124349826932,-5.675000613377423e-07,-417.8621500835475,779.4464177082774,-4.170504394196394e-07,156.80866509030227,38.2511134227794
2023-08-15,-404.3176435512102,-447.6015184000872,0.0,-1142.0376862925486,-520.5497881720546,-262.60970517379525,232.34353856239153,-554.0351400254344,-154.41199363812694,223.66119126848776,-527.073541909745,-556.5111345370608,-623.3429973839335,-249.93833940226065,-282.43889809637494,-782.8242516255755,-1.5095772623080598e-07,221.15444322074396,-702.0389555985325,-2.311735331421607e-06,-496.3014383223221,0.0,-175.13301155465126,268.7341981864079,-5.675000613377423e-07,-518.6550388602064,537.8994105462896,-4.170504394196394e-07,111.81123797522778,4.574895094269259
2023-08-16,-497.44885620887374,-454.35542359719744,0.0,-1128.9493177675292,-549.6934280853495,-309.8987084985254,2.557967590405184,-540.6818892372845,-322.3741990355219,90.21320748909812,-484.55604711684714,-675.7189639817923,-759.6707502587916,-337.7666257522322,-330.0499273592368,-803.3404497326185,-1.5095772623080598e-07,134.2575401097036,-697.5742591334746,-6.056655918687191e-07,-536.2296910987823,0.0,-142.29764945090034,184.68916671757125,-5.675000613377423e-07,-689.8748907849273,197.23277911362146,-4.170504394196394e-07,101.31292773259696,-29.255333243947376
2023-08-17,-488.83426217158876,-404.9034248672453,0.0,-985.9009590849788,-602.9033146136551,-371.5164629047096,-148.6777241399326,-702.9923651223742,-389.1333014201531,-157.16129897235913,-503.85268917054594,-688.5569117501798,-701.0229760923488,-473.09698823707197,-386.43150748296176,-636.7693665470289,-1.5095772623080598e-07,-28.552983379407635,-487.07390531761484,-6.056655918687191e-07,-569.3950576270079,0.0,-228.81184436110306,79.7459242717672,-5.675000613377423e-07,-841.102260868373,-9.752329358363937,-4.170504394196394e-07,6.069855144725494,-107.74228667544162
2023-08-18,-522.1383572797185,-345.0290585477163,0.0,-877.4974256737278,-500.6352765003083,-376.3172786255656,-130.51031056175856,-731.5463824882621,-506.6666131299693,-188.78332897791347,-421.76687032130485,-674.802036892666,-654.3779189715555,-553.8544477724028,-395.9481549843615,-594.0013524602202,-1.5095772623080598e-07,-87.00302833014673,-503.17187278089267,-6.056655918687191e-07,-474.20878590813254,0.0,-274.59773200110726,26.53457427530595,-5.675000613377423e-07,-898.8806199937335,-121.16108369744553,-4.170504394196394e-07,-6.874500968478969e-13,-140.56748945670626
2023-08-19,-531.5531535930647,-303.23138416316203,0.0,-843.5559602781234,-516.227547317893,-344.8646160035033,-158.25599094544162,-736.2264670827876,-530.1907162741416,-244.4915951747146,-444.69978430954353,-668.0417424695642,-626.9399854645966,-558.2827370929529,-375.6128851893927,-530.9590284036007,-1.5095772623080598e-07,-153.42099987723532,-435.1434900706247,-6.056655918687191e-07,-425.1402793677164,0.0,-326.6870952086275,4.2020014306122455,-5.675000613377423e-07,-878.3702033282713,-211.73553930303922,-4.170504394196394e-07,-2.2773191616129376,-149.88947816260983
2023-08-20,-547.3875095722343,-305.79157565059586,0.0,-864.9997738127327,-487.1037633872658,-348.4329648735012,-204.22373057613783,-780.1117852217837,-551.5294343872555,-278.3394114039543,-406.94790254028413,-668.0417424695642,-635.4563809293714,-549.498798997002,-373.58174528636437,-541.235015718524,-1.5095772623080598e-07,-188.22561236873926,-402.91876977442206,-6.056655918687191e-07,-338.6175079574415,0.0,-350.03850704331427,-15.692406953828808,-5.675000613377423e-07,-679.2194723751887,-275.0447350731264,-4.170504394196394e-07,57.092059946816434,-152.82396136191855
2023-08-21,-538.8364099794146,-322.9205364169456,0.0,-820.8941473175252,-500.01183300782,-331.0126587414777,-260.0109817065955,-750.0728481669944,-568.2307746228803,-329.40990118981233,-423.4977707015268,-612.074497909452,-603.6762543520135,-576.7228494764088,-375.2871709513112,-531.7310072897628,-1.5095772623080598e-07,-214.36134875795068,-381.98126985983487,-9.801149174271896e-08,-347.20546693635583,0.0,-361.0025017649543,-44.549346506772764,-5.675000613377423e-07,-574.5984341733985,-319.6733362038196,-4.170504394196394e-07,46.12551950619955,-166.11313417900888
2023-08-22,-528.3357485521138,-343.8422944790908,0.0,-767.0359882249321,-474.5532761770168,-328.12931913694456,-275.63044031705306,-699.6801191434597,-589.6356359467201,-362.36573795612605,-470.5936058175498,-575.4919828435031,-589.3510449167925,-606.4307126321603,-367.276416497168,-524.8437630543597,-1.5095772623080598e-07,-245.6149250503095,-371.904812723747,-9.801149174271896e-08,-347.20546693635583,0.0,-362.76002377755634,-82.91440250171607,-5.675000613377423e-07,-539.2420195723358,-376.41554214608885,-4.170504394196394e-07,4.614608941065555,-166.11313417900888
