date,BNBUSDT_PERP,BTCUSDT_PERP,ETHUSDT_PERP,XRPUSDT_PERP
2023-01-11,1164.497539036954,412.6023521554923,2479.783962100271,-5307.873186640248
2023-01-12,2061.1244839251826,2308.7868853130494,2730.549933164612,-2899.5386975971483
2023-01-13,2483.5838665210367,3739.048953036334,2644.18214540864,-1133.1850350339812
2023-01-14,2788.7986565053584,4048.2975180089516,3103.8958324564346,-59.007993029249064
2023-01-15,2750.61263534815,3946.4011836068894,3062.541758530447,240.44442251451568
2023-01-16,2647.987432569436,3887.3237194632097,3043.664012465609,421.024835501746
2023-01-17,2702.2644341649316,3853.365945647143,2895.537006926582,548.8326132613473
2023-01-18,2199.177322100183,4049.87079035949,3179.581980942165,571.3699065981631
2023-01-19,2097.867257063506,4049.87079035949,3090.757652027993,763.6134783089389
2023-01-20,2292.88278083185,3347.1688513841896,3188.4489670131707,1171.4994007707896
2023-01-21,2164.9509146235328,3517.220027377848,3054.4826369825714,1263.346421016048
2023-01-22,2212.1009411911155,3470.5163596422544,3016.8973230839406,1300.4853760826913
2023-01-23,2238.5052648190235,3470.5163596422544,2922.530134503418,1372.4631164575578
2023-01-24,2332.874392455562,3681.0801428343643,2645.3402071360033,1340.705257574072
2023-01-25,2364.6976358091783,3601.7552221553697,2583.2685553867445,1450.2785866487088
2023-01-26,2392.092714676086,3590.164056237994,2603.6309095290967,1414.1123195568264
2023-01-27,2466.5253057698214,3522.087241320383,2549.1330227939075,1462.2544301158891
2023-01-28,2534.47477814329,3593.2644372313102,2421.110795698398,1451.1499889270044
2023-01-29,2585.4539897744125,3569.5485186648543,2322.4770947368193,1522.5203968239146
2023-01-30,2739.8537578414644,3771.0664959161586,2160.153205352643,1328.9265408897363
2023-01-31,2815.1167940054975,3782.943827300433,2124.493687496742,1277.4456911973286
2023-02-01,2912.652612941634,3679.805271367824,2090.182335594644,1317.359780095898
2023-02-02,3097.341093997032,3497.0306880085436,2118.3055988985716,1287.3226190958526
2023-02-03,3240.8434971617035,3333.017948870806,2150.500822405869,1275.637731561622
2023-02-04,3240.8434971617035,3268.7672799223324,2213.4156019338625,1270.7727130594064
2023-02-05,3422.0757877467704,3340.164616928658,2148.0254229388283,1089.7341723857412
2023-02-06,3492.972892595686,3444.5174869217203,2136.338170654091,926.1714498285006
2023-02-07,3492.972892595686,3477.5500330683594,2136.338170654091,889.9032421122056
2023-02-08,3516.42220005972,3492.2975105144033,2168.769832119047,822.5104573068303
2023-02-09,3123.6809205228633,3810.8720022776793,2225.446056783009,840.0010204164482
2023-02-10,3275.8976003266353,3957.931192998835,2139.3654355686335,626.8057711058956
2023-02-11,3401.0161842833622,4065.306299939028,2139.3654355686335,396.0785403821329
2023-02-12,3698.7053831618546,4195.839043229949,2014.8840505261883,-84.54730425476362
2023-02-13,2371.300917139136,4504.550185873366,1951.1964300204997,-666.27469616534
2023-02-14,1977.4605769388904,4606.157172270945,1942.5077824046573,-793.3535591707553
2023-02-15,1616.9096217281176,2814.257416515191,1811.2134771522317,-171.77962639717828
2023-02-16,1303.5015324388844,2804.061255488148,2002.4982532897898,-247.8681900564792
2023-02-17,1318.0839618691118,3021.547000026078,2275.907254324691,-46.13653527312968
2023-02-18,1489.2736667438994,3478.6091784820505,2604.741003966724,80.68774086587726
2023-02-19,1466.7857111971487,3605.3294620036127,2823.933570268273,4.988010005035903e-12
2023-02-20,1612.1816093354512,4052.5035238990667,3196.727577497509,216.64629391743455
2023-02-21,1586.7088241606357,4082.465899088437,2990.5701969765983,230.13156445334107
2023-02-22,1640.9862904646398,4096.612797266794,2928.962695429911,346.5404360340292
2023-02-23,1512.9937054963957,4021.9966581384924,2980.3992649784163,227.8233383091668
2023-02-24,1239.183245104408,3453.756084743463,2658.349799618514,-142.81384225290827
2023-02-25,1129.3295628851342,3571.356642433397,2642.8971898289233,-502.49960557461105
2023-02-26,1226.9910225489095,3788.1920237955824,2818.2552272541543,-805.0236247994142
2023-02-27,1129.2265081976395,3937.1625081237667,2976.8368099917534,-1047.0517568896037
2023-02-28,930.443491604383,3908.2606282668344,2918.3120825236383,-1364.9074848386313
2023-03-01,755.6872054480187,3885.892419579145,2975.130854034554,-1249.1186793855131
2023-03-02,492.58654247229026,3982.8468088064797,3151.0733935575063,-1420.5292833266415
2023-03-03,-324.06166408035153,3456.4947903062766,2793.364553168777,-2068.2308928290995
2023-03-04,-1333.234211452821,3310.9617332844155,2660.659676136477,-2695.1443791262946
2023-03-05,-2116.128402079599,2697.200130529938,2078.122183392976,-3108.5492839974954
2023-03-06,-2824.6087140579457,2220.5386895775164,1658.186932228281,-3296.6656641362647
2023-03-07,-3590.5833498073193,1812.365555900457,1403.2469304660344,-3193.8041638262002
2023-03-08,-3343.441694885173,682.626566746889,546.1379032495856,-1845.7177995113125
2023-03-09,-2619.9095950473084,-383.4268400534986,-387.16727856784723,-1370.9204166958307
2023-03-10,-3250.1459835669357,-1044.846140428151,-984.8482775562992,-1547.4295650717224
2023-03-11,-3820.239796711051,-1487.8527464703322,-1206.412854719249,-1865.6508823509337
2023-03-12,-3110.335744274049,-950.6203329023472,-674.5619684837599,-1915.7681866171854
2023-03-13,-1515.698167281851,-133.09786368446464,-48.241510540383956,-1893.8122386010655
2023-03-14,-1567.3820872125311,822.7878590953692,958.8035254051538,-3306.429228444744
2023-03-15,-845.8698844148156,1768.5758753596565,1569.343326917328,-4611.290127218237
2023-03-16,1217.7850099494208,2492.3282482656978,1976.8246371331402,-4313.06210465173
2023-03-17,2471.494557782058,2538.8342979856934,2201.8841220152276,-2787.78702221701
2023-03-18,2732.9314981754883,2761.7472338785683,2341.669711193546,-2163.651556752387
2023-03-19,3109.4871978362116,3072.702715139126,2512.4881831215234,-1305.321903903126
2023-03-20,3263.120781985177,3290.726070617705,2307.0479834418315,-1139.1051639552752
2023-03-21,3540.990806193996,3620.906132917616,2475.8724541687607,362.2306067196232
2023-03-22,3066.935776375041,3698.600806762916,2382.9837138680077,406.56938738180366
2023-03-23,3066.935776375041,3849.457932310615,2470.2061580012287,608.6335682127456
2023-03-24,3033.7289402232973,3862.232704574006,2386.3126773538497,699.785407078136
2023-03-25,2932.5850239057204,3882.4730126455115,2321.341114083028,863.6008493657376
2023-03-26,2884.7580592834697,3853.8934271219373,2289.1959119835406,972.1526016110498
2023-03-27,2127.760510937294,4063.0943639795805,2312.790471919986,1496.3546531631378
2023-03-28,1837.1372156545654,3945.1825906648687,2296.186035509703,1921.4941581708586
2023-03-29,1550.3383871575136,3779.4568078087395,2305.7390338045893,2364.4657712291555
2023-03-30,1444.1064226123258,3662.556291139779,2361.2742264179924,2532.063059829899
2023-03-31,1331.3936847120444,3662.556291139779,2433.693188838646,2575.9332595168266
2023-04-01,1241.8048620713578,3805.8107831397347,2596.860624275721,2355.5237305131845
2023-04-02,1147.0887866277324,3789.084939417395,2550.2312062485207,2513.5950677063483
2023-04-03,932.8338975686504,3829.010264084427,2815.7827830926426,2422.3730552542784
2023-04-04,791.7720412932218,3829.010264084427,2963.5531186037856,2422.3730552542784
2023-04-05,752.0689440431204,3685.9585807318354,3215.4484819021345,2346.523993322908
2023-04-06,698.338476114566,3713.497327425316,3215.4484819021345,2377.80328288127
2023-04-07,585.5616528480235,3648.007529712223,3283.7287684406365,2482.702048999115
2023-04-08,510.4680684434215,3712.4758203102224,3311.190114444212,2465.8659968021425
2023-04-09,508.50675636843016,3738.813356394315,3325.430004403932,2427.249882833322
2023-04-10,687.4189853298614,3511.6456564565547,3353.182693612704,2447.7526646008773
2023-04-11,926.3481869536355,3659.0746635261485,3105.126540195401,2309.4506093248156
2023-04-12,1028.8945461697324,3659.0746635261485,3214.813762727174,2098.3588881401843
2023-04-13,1205.1183038232211,3768.3317666704743,2996.693765289235,2029.856164217068
2023-04-14,1379.6562836512335,3680.104335808203,2996.693765289235,1944.2915326037325
2023-04-15,1604.2965881000596,3480.4871403240218,3094.3972844882014,1820.8189870877168
2023-04-16,1850.3160646265364,3311.0379533553373,3094.3972844882014,1746.8798597141529
2023-04-17,2042.3245292634315,2994.0482153559565,3174.6874311448664,1788.939824235744
2023-04-18,2275.013700596617,2814.8524146783825,3134.38665578073,1775.7472289442687
2023-04-19,2087.3751658294127,3222.741241033776,2733.5822592097434,1956.3013339270663
2023-04-20,1987.7399398006487,3191.6513517586795,2993.6461023442153,1826.962606096456
2023-04-21,2388.301677866737,3122.6565730921493,2834.7861170686247,1592.9746964493927
